,shopName,shopCode,budget,category,pandaOnly,minFee,minOrder,minDelTime,minPickTime,distance,rateNum,updateDate
173,川醉湘麻辣燙 (天母店),o5ow,1,['小吃'],False,29.0,99.0,20.0,10.0,0.6533565136222217,67,2023-05-23 11:48:33.979633
174,芯玥堂 (素滷味.葷滷味),aq6c,1,['小吃'],False,29.0,99.0,25.0,10.0,0.44328299271664534,14,2023-05-23 11:48:33.979633
175,芳珍蔬食-素食專賣 (士林德行東店),sns1,2,"['台式', '餃子']",False,29.0,99.0,25.0,10.0,1.2930847255497935,73,2023-05-23 11:48:33.979633
176,花月嵐拉麵 (北投石牌店),c3b2,3,"['麵食', '日式']",False,29.0,99.0,20.0,10.0,1.0541496500993457,999,2023-05-23 11:48:33.979633
177,悟饕池上飯包 (石牌實踐店),r3ld,2,"['便當', '台式']",False,29.0,99.0,25.0,5.0,1.926629083234255,916,2023-05-23 11:48:33.979633
178,洪記涼麵 (台北石牌店),brd8,1,"['湯品', '麵食', '台式']",False,29.0,99.0,20.0,5.0,1.5434401176693415,306,2023-05-23 11:48:33.979633
179,肥老弟羊肉羹 (台北北投店),n4oi,1,"['麵食', '台式']",False,29.0,99.0,20.0,10.0,1.12218927451415,1043,2023-05-23 11:48:33.979633
180,和都食堂,u1u4,2,"['麵食', '日式']",False,29.0,99.0,20.0,5.0,0.9536250156330599,53,2023-05-23 11:48:33.979633
181,國小對面的早餐店,qw4y,1,['台式'],False,29.0,99.0,20.0,5.0,1.6636542706813886,176,2023-05-23 11:48:33.979633
182,百八魚場 (台北石牌店),a7bf,2,"['便當', '日式']",False,29.0,99.0,25.0,10.0,1.130772374453371,1245,2023-05-23 11:48:33.979633
183,Louisa 路易莎 (北投明德店),imy5,1,"['咖啡', '蛋糕', '歐美']",False,29.0,99.0,20.0,5.0,1.3347320347373883,968,2023-05-23 11:48:33.979633
184,愛上愛莉 (北投明德店),nh1r,1,"['早餐', '台式']",False,29.0,99.0,30.0,15.0,1.6584820711881973,280,2023-05-23 11:48:33.979633
185,貓王,gwsf,1,"['湯品', '麵食', '台式']",False,29.0,99.0,20.0,10.0,0.9448523809329323,290,2023-05-23 11:48:33.979633
186,小夥子蛋包飯,y0ad,2,"['咖哩', '日式']",False,29.0,99.0,20.0,5.0,1.657897640605187,1687,2023-05-23 11:48:33.979633
187,不貽樣湯包排骨酥 (北投自強店),f5uq,1,"['中式', '湯品', '麵食']",False,29.0,99.0,20.0,5.0,1.6634188554966831,2390,2023-05-23 11:48:33.979633
188,可不可熟成紅茶 (石牌裕民店),rekp,1,['飲料'],False,29.0,99.0,20.0,5.0,1.1428717195742857,1464,2023-05-23 11:48:33.979633
189,吐司覺得熱,q5z5,3,"['歐美', '三明治 / 吐司']",False,29.0,99.0,25.0,10.0,1.250313839284276,237,2023-05-23 11:48:33.979633
190,楽坡BonBox (台北天母芝山店),mljs,2,"['便當', '健康餐']",False,29.0,99.0,25.0,5.0,1.4465760321586685,99,2023-05-23 11:48:33.979633
191,木子李豆腐豆腐鍋 (台北天母店),je9g,2,"['韓式', '火鍋']",False,29.0,99.0,25.0,10.0,1.2944012871371764,488,2023-05-23 11:48:33.979633
192,味霖粥品,kgxb,1,"['粥', '台式']",False,29.0,99.0,20.0,5.0,2.041837876219,1629,2023-05-23 11:48:33.979633
193,炒飯匠 (士林士東店),ujlh,2,['台式'],False,29.0,99.0,20.0,5.0,0.9123586014193332,82,2023-05-23 11:48:33.979633
194,璞壽司,gqoh,1,"['湯品', '日式']",False,29.0,99.0,30.0,15.0,1.441653584812616,623,2023-05-23 11:48:33.979633
195,大呼過癮 (台北石牌店),d0uh,2,"['火鍋', '台式']",False,29.0,99.0,25.0,10.0,1.6682070381491212,1845,2023-05-23 11:48:33.979633
196,CoCo都可 (石牌商城店),pcdf,1,['飲料'],False,29.0,99.0,20.0,5.0,1.2086200927739872,134,2023-05-23 11:48:33.979633
197,老賴茶棧 (天母德東店),n8et,1,['飲料'],False,29.0,99.0,20.0,5.0,1.4526925506385244,1387,2023-05-23 11:48:33.979633
198,新北斗石頭小火鍋,w80i,2,"['火鍋', '台式']",False,29.0,99.0,35.0,20.0,2.079756680734896,163,2023-05-23 11:48:33.979633
199,懂吃Studio,mrii,2,"['便當', '健康餐']",False,29.0,99.0,30.0,15.0,1.8137047905043586,394,2023-05-23 11:48:33.979633
200,多喝點 Drink More,a6mc,1,['飲料'],False,29.0,99.0,25.0,5.0,2.099355854137677,3741,2023-05-23 11:48:33.979633
201,屋麥伊 粥/咖哩,c0cc,2,"['粥', '咖哩', '台式']",False,29.0,99.0,25.0,10.0,1.9889398583696998,1620,2023-05-23 11:48:33.979633
202,紅錦越式料理 (士林芝山店),nrf6,3,['東南亞'],False,29.0,99.0,25.0,10.0,1.9203333893325085,416,2023-05-23 11:48:33.979633
203,萬波島嶼紅茶 (台北天母店),ipq1,1,['飲料'],False,29.0,99.0,20.0,5.0,1.2712976929081838,412,2023-05-23 11:48:33.979633
204,男子手作日式洋食,z7qr,2,['日式'],False,29.0,99.0,25.0,10.0,1.7711236727402482,1552,2023-05-23 11:48:33.979633
205,東港強和牛燒肉 (士林芝山店),d3nf,3,"['便當', '日式']",False,29.0,99.0,25.0,10.0,1.7509261194786474,908,2023-05-23 11:48:33.979633
206,炬日式烤肉飯 (台北石牌店),y1nc,2,"['便當', '日式']",False,29.0,99.0,25.0,5.0,2.042759237930008,2433,2023-05-23 11:48:33.979633
207,福來早餐 (士林芝山店),z0yo,1,"['早餐', '台式']",False,29.0,99.0,25.0,10.0,1.9143511627351864,2093,2023-05-23 11:48:33.979633
208,家鄉越南美食,m762,2,['東南亞'],False,29.0,99.0,25.0,10.0,0.9903414819004321,109,2023-05-23 11:48:33.979633
209,深夜未歸 早餐中餐晚餐宵夜 (台北石牌店),uere,1,"['早餐', '台式']",False,29.0,99.0,20.0,10.0,0.9978857387147522,25,2023-05-23 11:48:33.979633
210,張記山西刀削麵,e9fc,2,"['中式', '湯品', '麵食']",False,29.0,99.0,25.0,5.0,2.070444433700812,1165,2023-05-23 11:48:33.979633
211,Jai Ho Indian Restaurant 翡宴印度餐廳,e9ld,3,"['咖哩', '異國']",False,29.0,99.0,20.0,10.0,0.6746093097694842,249,2023-05-23 11:48:33.979633
212,蘋果203早午餐 (北投自強店),d7ur,1,"['早餐', '台式']",False,29.0,99.0,25.0,5.0,1.8277245590552638,1610,2023-05-23 11:48:33.979633
213,COLD STONE (高島屋門市),e6uo,3,"['甜點', '蛋糕']",False,29.0,99.0,20.0,5.0,0.9571128484862578,461,2023-05-23 11:48:33.979633
214,老先覺功夫窯燒鍋 (士林士東MiNi店),qv1d,2,"['火鍋', '台式']",False,29.0,99.0,25.0,10.0,0.8856707615431539,494,2023-05-23 11:48:33.979633
215,食光機 (台北奇岩店),oo07,2,"['便當', '健康餐']",False,29.0,99.0,30.0,10.0,2.704195042630984,293,2023-05-23 11:48:33.979633
216,北投林家涼麵,mktv,1,"['湯品', '麵食', '台式']",False,29.0,99.0,20.0,5.0,1.4687979173404804,127,2023-05-23 11:48:33.979633
217,初光1號店,hn2s,1,"['早餐', '歐美']",False,29.0,99.0,25.0,10.0,1.5282054678834138,190,2023-05-23 11:48:33.979633
218,香港長旺燒臘店,r8ya,2,"['便當', '港式']",False,29.0,99.0,20.0,5.0,2.0282826690678775,2743,2023-05-23 11:48:33.979633
219,二姊鐵板燒店,osc7,3,"['鐵板燒', '台式']",False,29.0,99.0,25.0,10.0,1.1159323486041997,335,2023-05-23 11:48:33.979633
220,龍線家‧大腸麵線.雞排麻辣 (台北北投店),ypw7,1,"['麵食', '小吃', '炸雞']",False,29.0,99.0,25.0,5.0,2.69454193988499,1139,2023-05-23 11:48:33.979633
221,Dreamers Coffee Roasters (台北忠誠店),t3qd,2,"['咖啡', '蛋糕', '歐美']",False,29.0,99.0,20.0,5.0,0.7081155982254326,219,2023-05-23 11:48:33.979633
222,芝山鵝肉切仔麵,d5fn,2,"['湯品', '便當', '台式']",False,29.0,99.0,25.0,5.0,1.82309154955771,1023,2023-05-23 11:48:33.979633
223,阿嬤的店水煎包,cukq,1,['小吃'],False,29.0,99.0,20.0,5.0,1.0083034351737985,145,2023-05-23 11:48:33.979633
224,Pasta Hut義大利麵 (天母外送店),dxuj,2,"['歐美', '麵食', '健康餐']",False,29.0,99.0,25.0,15.0,0.48514989680941,44,2023-05-23 11:48:33.979633
225,黃媽媽台南無剌虱目魚,t9cb,2,"['湯品', '台式']",False,29.0,99.0,35.0,20.0,0.8768668598230492,697,2023-05-23 11:48:33.979633
226,金菠蘿天母東路早午餐店,lrvd,1,"['早餐', '漢堡', '台式', '三明治 / 吐司']",False,29.0,99.0,20.0,10.0,0.566826141147039,12,2023-05-23 11:48:33.979633
227,真有味炒飯,z8sz,1,"['湯品', '台式']",False,29.0,99.0,30.0,15.0,1.5489832746287713,1586,2023-05-23 11:48:33.979633
228,潮味決．湯滷專門店 (士林德行東分社),yhs6,2,['台式'],False,29.0,99.0,20.0,5.0,1.2810261542775998,99,2023-05-23 11:48:33.979633
229,禪日本料理 (大葉高島屋百貨店),k0t0,3,"['便當', '日式']",False,29.0,99.0,35.0,20.0,1.0034208454170086,44,2023-05-23 11:48:33.979633
230,味好味小館,gvtc,1,"['湯品', '便當', '台式']",False,29.0,99.0,30.0,20.0,0.16745666591727043,86,2023-05-23 11:48:33.979633
231,印尼料理INDOKO (台北石牌店),l1r1,2,['東南亞'],False,29.0,99.0,20.0,5.0,0.5726797259855113,71,2023-05-23 11:48:33.979633
232,松屋 (台北芝山店),qrl5,2,"['便當', '日式']",False,29.0,99.0,25.0,5.0,1.990612755015656,2210,2023-05-23 11:48:33.979633
233,壹捌捌丼飯,s8fn,2,"['麵食', '日式']",False,29.0,99.0,25.0,10.0,1.9674005230330345,1721,2023-05-23 11:48:33.979633
234,雅緻幸福早餐店,kcsp,1,"['早餐', '台式']",False,29.0,99.0,25.0,10.0,2.044292105944414,242,2023-05-23 11:48:33.979633
235,食客家,d3sf,2,"['麵食', '日式']",False,29.0,99.0,20.0,5.0,1.2828370841813446,1039,2023-05-23 11:48:33.979633
236,1010湘 (新光三越台北天母店),bhet,3,['中式'],False,29.0,99.0,45.0,30.0,0.6730757834380042,200,2023-05-23 11:48:33.979633
237,cama café (台北石牌店),n7ph,1,"['咖啡', '飲料']",False,29.0,99.0,20.0,5.0,1.2499841870738613,649,2023-05-23 11:48:33.979633
238,莫凡彼 (大葉高島屋百貨店),zk5n,3,"['咖啡', '蛋糕', '歐美']",False,29.0,99.0,35.0,20.0,0.9409549712516363,173,2023-05-23 11:48:33.979633
239,好客雞肉飯無刺虱目魚專賣店,dqay,1,"['湯品', '台式']",False,29.0,99.0,25.0,5.0,2.7213781851880516,775,2023-05-23 11:48:33.979633
240,勝博殿 (大葉高島屋店),c0po,3,"['便當', '日式']",False,29.0,99.0,30.0,15.0,0.9509340275660895,584,2023-05-23 11:48:33.979633
241,YOLO's Cafe (台北芝山店),y1wa,1,"['咖啡', '歐美', '三明治 / 吐司']",False,29.0,99.0,25.0,10.0,1.7819864926261098,750,2023-05-23 11:48:33.979633
242,85度C (天母德行店),y1uz,2,"['甜點', '咖啡', '蛋糕']",False,29.0,99.0,20.0,5.0,1.2875204398632079,2082,2023-05-23 11:48:33.979633
243,麵面俱到 (北投石牌店),f6af,3,"['麵食', '台式']",False,29.0,99.0,30.0,15.0,1.2536495313912348,388,2023-05-23 11:48:33.979633
244,歐式吃吃看美食名坊,d8ki,3,['歐美'],False,29.0,99.0,20.0,10.0,0.4284674453467599,180,2023-05-23 11:48:33.979633
245,蔡家粥品,uk90,1,"['粥', '台式']",False,29.0,99.0,25.0,10.0,1.849890186011431,160,2023-05-23 11:48:33.979633
246,手路炒飯 (士林大南店),vbtu,2,"['湯品', '麵食', '台式']",False,29.0,99.0,20.0,5.0,0.9698603642323311,32,2023-05-23 11:48:33.979633
247,泰肚男子 (北投石牌店),chyu,3,"['麵食', '東南亞']",False,29.0,99.0,20.0,10.0,1.1614672298667434,24,2023-05-23 11:48:33.979633
248,Doki ドキ 鍋燒麵 (士林天母店),zhym,2,"['麵食', '台式']",False,29.0,99.0,20.0,5.0,0.5482843146282672,21,2023-05-23 11:48:33.979633
249,牛奶吐司屋,albx,1,"['歐美', '三明治 / 吐司']",False,29.0,99.0,25.0,10.0,1.2071477122163352,758,2023-05-23 11:48:33.979633
250,早餐廚房,d0kb,1,"['早餐', '歐美']",False,29.0,99.0,25.0,10.0,1.6666401665191042,1103,2023-05-23 11:48:33.979633
251,大狗麵線 (台北芝山店),fwok,1,"['湯品', '麵食', '小吃']",False,29.0,99.0,25.0,5.0,1.79262254854466,104,2023-05-23 11:48:33.979633
252,師大第一腿壹森泰食堂 (石牌商圈店),e64m,2,['東南亞'],False,29.0,99.0,20.0,5.0,1.1660799024897683,79,2023-05-23 11:48:33.979633
253,Q仔素,j1ab,1,"['湯品', '素食']",False,29.0,99.0,20.0,5.0,1.5472539738781357,599,2023-05-23 11:48:33.979633
254,點8號 星級名廚點心專賣店 (大葉高島屋百貨店),pv64,3,['港式'],False,29.0,99.0,45.0,30.0,0.9241481154039157,163,2023-05-23 11:48:33.979633
255,口福壽司 (北投石牌店),bg4g,1,['日式'],False,29.0,99.0,20.0,5.0,1.2621897934417305,33,2023-05-23 11:48:33.979633
256,初面 (台北石牌店),xa9y,2,"['麵食', '台式']",False,29.0,99.0,30.0,15.0,1.1111696692511313,252,2023-05-23 11:48:33.979633
257,兩津芙蓉蛋塔 (天母德行東店),iwxz,2,['甜點'],False,29.0,99.0,20.0,5.0,0.9930997698012021,105,2023-05-23 11:48:33.979633
258,阿玉素食,qoa3,1,"['湯品', '便當', '素食']",False,29.0,99.0,20.0,5.0,2.0050986768575254,889,2023-05-23 11:48:33.979633
259,炸G行家 (台北石牌店),xm3m,2,"['小吃', '炸雞']",False,29.0,99.0,20.0,5.0,2.0197915973853453,236,2023-05-23 11:48:33.979633
260,岑林綠豆沙 (石牌商城店),ybhe,1,['飲料'],False,29.0,99.0,20.0,5.0,1.1584341523409907,29,2023-05-23 11:48:33.979633
261,食至名歸當歸鴨 (石牌店),e9el,1,['台式'],False,29.0,99.0,20.0,5.0,1.2902864012956494,1149,2023-05-23 11:48:33.979633
262,Fresh Bowl 良作廚房,nibe,2,"['便當', '健康餐']",False,29.0,99.0,25.0,10.0,2.0860120558621893,907,2023-05-23 11:48:33.979633
263,繼光香香雞 (大葉高島屋專櫃),zn9n,2,"['小吃', '炸雞']",False,29.0,99.0,25.0,10.0,0.9483610685204225,47,2023-05-23 11:48:33.979633
264,粥大福 (北投明德店),fk4u,2,"['麵食', '粥', '台式']",False,29.0,99.0,20.0,10.0,1.3373482147663618,16,2023-05-23 11:48:33.979633
265,台灣雙醬咖哩 (天母忠義店),pfnx,3,"['咖哩', '日式']",False,29.0,99.0,25.0,10.0,1.4626283624792322,56,2023-05-23 11:48:33.979633
266,Go Lean 健康餐盒 X JK廚房 (Just Kitchen 士林店),zd5j,2,"['便當', '健康餐']",False,29.0,99.0,25.0,5.0,1.8512590453922926,1839,2023-05-23 11:48:33.979633
267,永和豆漿,eukx,1,['小吃'],False,29.0,99.0,25.0,5.0,1.943983550568586,169,2023-05-23 11:48:33.979633
268,澄記上海小籠湯包,c9gp,2,['中式'],False,29.0,99.0,20.0,10.0,1.1164788903236194,456,2023-05-23 11:48:33.979633
269,鄉間座 (新光三越天母店),f9ts,2,"['甜點', '咖啡', '蛋糕']",False,29.0,99.0,20.0,5.0,0.7021597989116815,180,2023-05-23 11:48:33.979633
270,天母大頭鵝,pxnm,3,['台式'],False,29.0,99.0,15.0,5.0,0.525970407208753,27,2023-05-23 11:48:33.979633
271,LANO 食堂,v5yh,2,['健康餐'],False,29.0,99.0,30.0,20.0,0.9378139363897801,314,2023-05-23 11:48:33.979633
272,Burger King 漢堡王 (台北士林店),qhsy,2,"['漢堡', '歐美']",False,29.0,99.0,25.0,5.0,2.8436134719599213,2628,2023-05-23 11:48:33.979633
273,黑武藏壽司 (台北石牌店),y0ae,2,['日式'],False,29.0,99.0,20.0,5.0,1.1096028238450495,542,2023-05-23 11:48:33.979633
274,來喫飯低卡健康餐盒 (台北北投店),n0ev,1,"['便當', '健康餐']",False,29.0,99.0,20.0,5.0,1.9215390738161828,2519,2023-05-23 11:48:33.979633
275,珍園自助餐,xfsw,2,"['便當', '台式']",False,29.0,99.0,20.0,5.0,2.0107874561409496,92,2023-05-23 11:48:33.979633
276,東京都拉麵館 X JK廚房 (Just Kitchen 士林店),i2il,3,"['麵食', '日式']",False,29.0,99.0,20.0,5.0,1.844867493429146,739,2023-05-23 11:48:33.979633
277,中與志迴轉壽司 (大葉高島屋百貨店),nlma,3,['日式'],False,29.0,99.0,30.0,15.0,0.9355323030874504,136,2023-05-23 11:48:33.979633
278,靜岡勝政日式豬排 (SOGO百貨天母店),a9gg,3,"['便當', '日式']",False,29.0,99.0,55.0,40.0,1.70841575780077,2103,2023-05-23 11:48:33.979633
279,傑克牛排 JACK STEAK,xt3l,3,"['歐美', '牛排']",False,29.0,99.0,20.0,10.0,1.0943556715927785,51,2023-05-23 11:48:33.979633
280,CA rolls' 美日式料理,w6eu,3,"['麵食', '日式']",False,29.0,99.0,20.0,10.0,0.7217635047764942,537,2023-05-23 11:48:33.979633
281,富源號,u8xr,2,"['湯品', '便當', '台式']",False,29.0,99.0,25.0,10.0,2.788430016108089,1274,2023-05-23 11:48:33.979633
282,福隆月台便當 (台北吉利店),ziiu,1,"['便當', '台式']",False,29.0,99.0,25.0,5.0,2.068566193292377,145,2023-05-23 11:48:33.979633
283,Semeur聖娜現烤麵包 (北投石牌店),q0sz,2,['甜點'],False,29.0,99.0,20.0,5.0,1.2980653887137674,453,2023-05-23 11:48:33.979633
284,21金火鍋 (台北榮總店),eqhc,3,"['火鍋', '台式']",False,29.0,99.0,35.0,20.0,1.1295924466567318,628,2023-05-23 11:48:33.979633
285,Pho 系廚娘河粉 (士林天母店),h30i,2,"['麵食', '東南亞']",False,29.0,99.0,20.0,10.0,0.9850857558173971,28,2023-05-23 11:48:33.979633
286,這裡手工Pizza,pz9g,3,"['披薩', '歐美', '麵食']",False,29.0,99.0,25.0,10.0,0.9238430316769969,21,2023-05-23 11:48:33.979633
287,燕寶魷魚羹,e6rp,1,"['麵食', '台式']",False,29.0,99.0,25.0,10.0,1.3082809708345637,802,2023-05-23 11:48:33.979633
288,黑曜麵屋,f3qc,2,"['麵食', '日式']",False,29.0,99.0,25.0,5.0,2.0107874561409496,1184,2023-05-23 11:48:33.979633
289,品馨素食,yn8h,1,"['湯品', '麵食', '餃子', '素食']",False,29.0,99.0,25.0,5.0,2.1903038842391624,49,2023-05-23 11:48:33.979633
290,樵廚美式輕食吧,mask,2,"['咖啡', '歐美', '三明治 / 吐司']",False,29.0,99.0,20.0,10.0,0.9053297210806911,9,2023-05-23 11:48:33.979633
291,Mister Donut (台北石牌店),nq4r,3,"['甜點', '歐美']",False,29.0,99.0,20.0,5.0,1.3418489213285283,225,2023-05-23 11:48:33.979633
292,士林粥品 粥鮮味,t0jb,1,"['粥', '台式']",False,29.0,99.0,25.0,5.0,2.5910542528273366,1918,2023-05-23 11:48:33.979633
293,日日良食,nvfr,2,"['便當', '台式']",False,29.0,99.0,25.0,10.0,2.142944450066107,244,2023-05-23 11:48:33.979633
294,88客棧熱炒便當專賣,zzji,3,"['湯品', '台式']",False,29.0,99.0,25.0,5.0,2.7951342649732887,741,2023-05-23 11:48:33.979633
295,亨其餐飲,kp2u,2,"['麵食', '台式']",False,29.0,99.0,20.0,10.0,0.7509825230035989,43,2023-05-23 11:48:33.979633
296,古早味蚵嗲切仔麵,b9ki,1,"['湯品', '麵食', '台式']",False,29.0,99.0,25.0,10.0,2.5530878773243124,1840,2023-05-23 11:48:33.979633
297,文郎料亭,r8ix,2,['日式'],False,29.0,99.0,25.0,10.0,0.8782211248465938,55,2023-05-23 11:48:33.979633
298,Cuiqu Coffee 奎克咖啡 (台北石牌店),vzzh,3,"['咖啡', '歐美']",False,29.0,99.0,30.0,15.0,0.8370221800911077,19,2023-05-23 11:48:33.979633
299,茉莉漢堡 (台北士林店),w8ah,2,"['漢堡', '歐美']",False,29.0,99.0,25.0,10.0,2.0218340058378574,1690,2023-05-23 11:48:33.979633
300,CT香港鏞記燒臘快餐,fg6k,2,"['便當', '港式']",False,29.0,99.0,25.0,10.0,1.5053064878566693,4,2023-05-23 11:48:33.979633
301,牛董牛肉麵 (台北石牌店),h5yw,2,"['麵食', '台式']",False,29.0,99.0,20.0,5.0,1.369993136250679,298,2023-05-23 11:48:33.979633
302,小石鍋 (台北北投店),r9us,2,"['火鍋', '台式']",False,29.0,99.0,35.0,20.0,1.5013665784406984,409,2023-05-23 11:48:33.979633
303,金圓滿小吃店,y1ea,2,"['湯品', '台式']",False,29.0,99.0,20.0,5.0,1.3650790139042834,692,2023-05-23 11:48:33.979633
304,丼一丼,cngk,2,"['咖哩', '日式']",False,29.0,99.0,25.0,10.0,1.9813788844944598,40,2023-05-23 11:48:33.979633
305,台灣G湯(石牌店）,ezec,2,"['湯品', '台式']",False,29.0,99.0,25.0,10.0,1.118335074876661,21,2023-05-23 11:48:33.979633
306,老窩咖啡館 (台北石牌店),d4qw,1,"['咖啡', '歐美']",False,29.0,99.0,20.0,5.0,1.306844688940088,790,2023-05-23 11:48:33.979633
307,滿佳香漢堡店 (台北士林店),b1sr,1,"['漢堡', '台式', '三明治 / 吐司']",False,29.0,99.0,30.0,10.0,3.3159416228372245,7252,2023-05-23 11:48:33.979633
308,甘蔗農夫 (北投石牌店),sfa3,1,['飲料'],False,29.0,99.0,20.0,5.0,1.9889398583696998,101,2023-05-23 11:48:33.979633
309,文啝桐本舖,lq22,2,"['便當', '台式']",False,29.0,99.0,25.0,10.0,1.442810786599104,270,2023-05-23 11:48:33.979633
310,巧味漢堡2號店,e4dc,2,"['早餐', '台式']",False,29.0,99.0,30.0,10.0,3.0464521351118403,1556,2023-05-23 11:48:33.979633
311,大吉雞肉飯．雞排飯 X JK廚房 (Just Kitchen 士林店),po0r,2,"['湯品', '台式']",False,29.0,99.0,30.0,10.0,1.8652830296891203,125,2023-05-23 11:48:33.979633
312,圓石teabar (北投明德店),e99l,1,['飲料'],False,29.0,99.0,20.0,5.0,1.671853793527262,177,2023-05-23 11:48:33.979633
313,王子鍋燒麵,f6kz,1,"['湯品', '麵食', '台式']",False,29.0,99.0,20.0,5.0,1.3117548961582162,212,2023-05-23 11:48:33.979633
314,大河屋 (大葉高島屋百貨店),qoqe,3,['日式'],False,29.0,99.0,30.0,15.0,1.0000406627632512,55,2023-05-23 11:48:33.979633
315,水桶深坑臭豆腐,f4wo,1,['小吃'],False,29.0,99.0,20.0,5.0,1.1583307858686511,508,2023-05-23 11:48:33.979633
316,貢茶 (台北天母店),j2de,1,['飲料'],False,29.0,99.0,25.0,10.0,1.7425650895447768,63,2023-05-23 11:48:33.979633
317,肯德基KFC炸雞漢堡店 (北投光明店),z8np,2,"['甜點', '漢堡', '歐美', '炸雞']",False,29.0,99.0,25.0,5.0,2.9921097379451553,3056,2023-05-23 11:48:33.979633
318,三六九素食點心之家,c5jm,1,"['麵食', '素食']",False,29.0,99.0,25.0,10.0,1.1584341523409907,247,2023-05-23 11:48:33.979633
319,士林烤雞腿便當,b4cz,1,"['便當', '台式']",False,29.0,99.0,25.0,5.0,2.7030735098428362,2113,2023-05-23 11:48:33.979633
320,永和豆漿 (士林美崙店),d6dk,1,['小吃'],False,29.0,99.0,25.0,10.0,2.522214057508098,4888,2023-05-23 11:48:33.979633
321,日久早午晚餐 (北投致遠店),s2io,1,['台式'],False,29.0,99.0,35.0,20.0,1.6698255132801645,67,2023-05-23 11:48:33.979633
322,丰騰小鍋,bnmn,2,"['火鍋', '台式']",False,29.0,99.0,25.0,10.0,1.3962201768217288,17,2023-05-23 11:48:33.979633
323,羊驛生炒羊肉 (台北石牌店),qts7,2,['台式'],False,29.0,99.0,20.0,5.0,1.169955210173987,44,2023-05-23 11:48:33.979633
324,有一間涼麵,wq0r,1,"['湯品', '麵食', '台式']",False,29.0,99.0,25.0,10.0,1.9795187960795837,13,2023-05-23 11:48:33.979633
325,喬園餃子館,a6ma,3,"['湯品', '台式', '餃子']",False,29.0,99.0,30.0,10.0,2.9635669358355337,1994,2023-05-23 11:48:33.979633
